gt,user1,user2,user3,user4,user5,user6,user7,user8,user9,user10,user11,user12,user13,user14,user15,user16,user17,user18,user19,user20,user21,user22,user23,user24,user25,user26,user27,user28,user29,user30,user31,user32,user33,user34,user35,user36,user37,user38,user39,user40,user41,user42,user43,user44,user45,user46,user47,user48,user49,user50,user51,user52,user53,user54,user55,user56,user57,user58,user59,user60,user61,user62,user63,user64,user65,user66,user67,user68,user69,user70,user71,user72,user73,user74,user75,user76,user77,user78,user79,user80,user81,user82,user83,user84,user85,user86,user87,user88,user89,user90,user91,user92,user93,user94,user95,user96,user97,user98,user99,user100
29.17457658,29.30671421,28.55620884,32.79125225,30.88876476,29.77252795,32.89319387,29.32448198,26.58751344,27.83664028,30.20975228,26.94970171,29.31659768,31.21816261,31.72625566,30.35304491,29.58211032,35.85588101,29.2391444,30.27724748,29.01421869,28.95342416,28.91475452,32.23594224,38.46074965,25.59501644,29.5326135,28.01321797,25.57373714,29.46696124,26.68061982,20.14256345,21.80602872,24.67370023,30.03263461,22.22103106,23.55708991,20.1013583,24.78001505,21.01133477,17.71036394,25.93639819,20.76873465,20.04074814,20.63154704,23.17043159,23.94722752,17.66043479,20.64934553,21.88228474,17.51515781,24.74939618,20.22882612,23.38021923,20.18157287,13.00293855,24.14627983,16.40689118,21.17255841,21.17241518,30.22286869,26.96473431,24.7386721,20.30798219,18.83795049,20.74621237,23.90789903,22.23416079,24.57552943,26.48459266,14.4158643,38.34841364,39.21479952,44.30885508,28.68841379,10.2834914,27.84442398,31.85980563,48.9168628,19.05481041,10.06970354,27.92694511,45.16724898,17.03181245,12.79716528,15.39684904,33.90840918,26.0996512,36.34057037,49.22559692,13.28165188,42.3474912,14.41590397,11.7365236,18.02334021,38.90482892,25.42909859,39.88062732,16.21602344,17.09607927,21.27329008
20.45916544,21.26453554,22.30645104,21.07416717,18.31420845,22.32486844,30.29158931,19.30728776,20.91483602,16.90751913,22.90779987,17.14864984,19.66242542,15.76683777,25.79972609,22.66728809,17.2229157,16.93373007,20.34649962,17.88760641,20.44372965,18.2575055,21.19431309,22.54444106,12.20583406,22.13559582,21.47483802,21.7028793,22.74906458,18.94287695,18.84106385,14.549667,9.724964308,16.36722159,21.21089568,12.85181855,13.54377317,12.36361312,14.71660123,20.70387574,11.91573134,24.76673006,13.86345713,10.51833818,12.18669734,12.03021521,13.7007384,19.38207036,15.29757282,14.07030512,10.76784725,12.42997772,11.51119407,15.33482463,9.963608523,9.37874073,12.29816533,11.70006351,14.5182719,9.892418525,8.792592804,5.198016667,15.58353847,9.26842208,15.03172175,13.60941098,13.55088157,14.02215395,12.33821226,21.89126541,14.32313673,38.80899386,12.74723104,47.74275779,25.36665833,15.45846939,30.61510856,19.11459172,22.93546701,40.5012406,12.56127163,35.21672834,49.01999118,30.94721559,46.82933255,47.30953487,43.35687618,28.12138692,20.17260105,26.433362,44.91339653,42.39365754,38.91552943,25.90251894,37.00011511,25.59420615,39.7712811,25.06971965,47.98133892,36.37142064,49.04497159
39.14243889,39.34825038,40.7459683,50.93731855,36.97576439,39.47461775,32.37364124,38.14313656,44.59825913,45.09180817,42.65678242,41.72243741,35.14449402,38.40201274,38.58779521,41.92030311,38.88666803,37.79785901,39.38775615,40.81280479,38.7035995,38.44431976,39.35669701,40.78563685,42.79851023,40.05313537,38.77620771,49.37732715,40.16836714,37.74236738,43.17325418,22.03885424,29.52215072,28.60153809,35.05528407,34.64734403,34.42890411,34.70836662,40.23058379,35.55346198,37.9446442,35.90596612,31.87563255,29.72920562,30.97102719,37.05083929,33.16296707,26.41557906,33.8952223,31.27051564,32.30791302,28.76803893,29.97819897,34.22101234,30.57372984,32.58862067,34.24553672,24.55700408,33.76171142,32.90169948,31.29494656,38.24704273,33.10051649,29.32193135,26.1811375,32.87346752,31.5167115,34.45634724,32.12106782,40.81519648,29.14596833,41.24663835,14.35156465,44.07258801,13.60497525,38.50127472,11.90235108,17.27516923,28.6342951,29.93646914,31.63531701,32.91829042,46.32243898,44.82187266,16.88717191,40.37691487,11.19804301,16.10081177,47.77510531,35.53304758,17.80216225,19.28075034,12.07364996,24.36949437,14.4033617,31.25649884,49.958042,23.45760705,12.53686684,27.70390954,20.75468068
38.39288135,38.43326881,39.34131776,36.63086575,41.8676263,37.26490967,30.95179694,39.35294903,34.99464608,40.84192915,37.17617584,35.93874055,43.875945,39.36513167,40.47956652,34.23623189,36.82024279,44.96169655,38.11932348,37.537176,38.34544813,34.84095421,37.59296592,43.4526953,35.00021477,37.72416845,39.60324545,31.96612763,34.93740439,37.4309898,44.11536338,29.18405157,29.1763292,32.91970783,32.05266068,31.72990734,30.69094222,29.16773161,28.79962695,31.77191024,30.03618731,35.00153875,30.43238843,29.29441353,30.21625649,30.21147996,32.98932262,31.3394391,33.89968695,29.03452838,28.42551347,36.47968807,29.34126639,29.85502012,29.72011392,32.50836461,27.30402443,25.24816978,32.37958524,32.44681955,28.51400583,29.55758953,32.53284089,30.3198221,29.8174734,29.7968138,31.30213926,31.68341018,25.35092684,32.93869107,30.94382897,22.64090599,44.73580837,36.52907604,24.37129397,13.32642367,49.30361684,43.61346284,35.13054714,20.10634677,45.5295001,29.6033417,29.56778142,48.71207197,19.00402302,42.32931764,41.88495919,46.91451221,43.03694469,16.55299112,16.45578786,47.84313921,26.75230962,32.1083048,25.15597665,32.14976664,43.37962133,44.35336383,47.00454069,16.56492985,40.9075513
23.83830167,23.34116479,25.51630166,28.25869792,17.67421459,23.86919917,21.13225601,24.70949755,18.87033879,23.27415439,25.26636533,26.66250891,23.27774277,23.5924415,21.71088146,23.87021042,21.72396864,21.5848847,23.76610236,22.60095197,24.79377004,24.76597711,23.91697492,22.477377,17.21313589,20.3707403,23.58832945,22.01181047,24.68970587,22.28898611,29.62338531,10.87694369,14.89918642,15.08778026,14.91037483,16.29618469,21.40524963,14.94432517,12.67363459,17.80593199,15.49398878,18.19175298,16.52075513,15.31502099,15.56694035,17.2934645,16.44952022,14.72729043,14.79215314,16.84994838,15.94536954,18.38147912,13.95543957,17.03341416,13.82328322,8.572733737,18.12666562,16.99740911,15.62630475,18.21334845,18.96595255,16.91426219,18.15786878,13.84377882,18.27919794,14.26775241,16.09116157,15.37296552,15.97938909,8.611462319,12.6212654,18.95490515,28.12620258,43.65003756,27.58590368,28.03457912,28.813399,26.51908232,39.40344421,28.30869406,19.63707524,46.01496405,12.97599362,34.02382102,12.43849662,41.90644603,30.0553857,44.38544289,36.37200556,24.64729507,24.56425259,21.35304404,49.90320129,41.23789841,42.01693626,39.36921456,44.13437947,38.70215705,46.98395945,45.31201067,29.90403983
34.01667811,34.71352476,33.86877961,25.17062056,30.30517984,34.56608526,36.39431178,34.44569349,39.16572843,29.27785066,41.51626785,41.49116708,34.46594603,35.7866377,28.41125246,33.9792797,36.71748997,30.87125217,35.12879127,32.55413507,34.56878327,33.95067242,33.63712426,32.85809084,36.94449083,35.43735577,32.67586803,38.11512695,37.37521435,32.61832387,35.10746119,28.247194,26.48354637,25.6392389,19.73560013,26.97418526,28.03746678,26.60357651,28.9324012,27.77588165,30.36261018,21.5694244,25.66767428,25.94633953,25.84684683,27.6418912,28.25030822,30.02896324,32.5477307,26.83084004,26.36617149,27.75878547,25.1920606,28.45723992,25.55708392,19.22264956,32.08743892,31.14376811,27.3294505,26.21160059,32.05792122,32.8722057,29.02226263,24.94556626,23.2839406,25.35639543,21.53361168,27.14506746,30.01698896,25.32525447,22.2752406,35.60584179,27.93967596,25.14696295,17.93136907,43.52848849,37.96800892,24.66212073,28.12844477,13.8935183,30.13757857,35.52527084,24.71385683,44.98377627,22.33305873,39.67316576,16.24177286,22.80684207,47.1188273,12.24837775,22.87497627,31.0360365,35.68662293,40.37557579,36.41401692,10.51236701,11.37396726,25.75171762,39.48681457,36.13551056,25.8601677
36.97179603,36.97440907,33.12734511,35.35654079,34.16554655,35.54998314,33.81246949,39.05333642,36.08058281,36.07422334,35.75068897,34.96231731,36.75915992,39.65564566,42.98562853,33.28544822,33.80991294,32.59156166,37.31623935,37.05196677,36.71248108,40.79082795,36.03041892,33.31657919,39.37254195,43.97447771,37.82993076,47.32239577,34.85220806,36.06539538,32.22081231,29.46819035,26.44946668,31.83159252,28.86990506,27.59914238,31.89906387,25.74630944,33.85581166,27.13695154,25.77088493,30.99833639,29.74348749,28.01952262,28.96542889,29.59327331,29.86389605,39.04416278,31.5946954,28.25819105,31.68701737,34.58603933,27.74228235,31.05825615,28.45174852,22.8340719,36.58070993,23.95278474,29.13046899,28.03399037,26.00792408,32.31768407,29.56636091,25.90114385,22.49873737,31.24600382,29.57240507,31.1886183,25.57629771,33.70113893,29.79777996,16.76681718,18.26581605,25.40087457,10.61382616,25.30478039,10.97745461,46.7169968,34.80598653,15.95685765,22.12184151,49.10125976,10.15402861,12.30188722,24.12172975,47.03496728,12.64795346,22.19131545,24.8380148,35.09014804,27.28924736,32.84692851,23.77270119,24.40318093,41.82167963,18.38672262,47.59636638,13.3203037,36.66641442,17.82493342,44.88674281
22.70321785,22.81599945,22.21505838,30.9235496,25.21942432,24.11519689,16.60522936,21.6068968,20.18752837,20.82690393,25.65452934,24.96771239,21.02476403,21.63857195,30.86259964,25.48285203,23.17971918,19.82788753,23.39297529,22.02635082,21.75500253,22.01591786,23.10541085,16.85156679,28.7916911,18.09079184,22.89794455,21.04623757,22.32127757,20.73771601,22.65642896,14.87685899,12.05848844,18.14036079,15.86838005,15.19399151,20.59963327,14.88188843,22.5249845,16.1843723,13.17140552,8.458095861,15.82554954,14.87034875,14.40865056,14.37969151,15.34771418,13.77849255,17.85643745,12.34851453,19.42584577,16.30421929,13.13627784,17.26285188,13.14700687,18.2416762,14.6925519,15.82841282,18.52747163,15.06662333,12.47376313,12.38927713,12.13749126,20.18167261,3.521893245,14.02261449,15.60789375,16.47940729,8.308259947,24.90519753,9.212398902,21.30190239,11.86736899,18.24063527,12.40375008,20.58148993,22.47585271,43.57925219,21.93480037,14.93159921,36.18941476,24.36273414,40.4105881,42.13777311,40.62333412,16.17752396,12.46208387,20.04794442,16.18953203,45.76535959,34.22382367,28.51250246,47.63701935,45.05190291,26.71988823,18.96642117,16.24035558,40.43314172,11.60447493,28.41616628,28.38435664
32.86076916,33.74117647,33.56696878,36.61777709,35.63606764,32.65781028,33.11761697,33.11639578,30.57203491,34.64420194,24.8162572,36.42272864,36.18574291,28.6124539,31.32943065,30.87305062,35.4443996,21.218947,32.59790496,31.23401425,32.8553709,33.17284241,32.3655013,39.42079658,31.74691387,28.42182767,31.81857224,35.62336221,37.39328943,31.46549501,32.92610689,17.82370657,21.40304477,28.10569691,21.36982489,28.22364434,24.61686667,23.79125748,29.10773632,27.24085933,29.92562718,23.38961836,25.77358303,24.24308261,24.22849778,25.62206908,25.32542189,23.38597442,29.54858365,22.92166686,27.27486662,23.49066241,23.92049661,27.04977023,24.6217854,23.67667259,27.76715848,26.56476225,27.29642392,25.98902597,26.21726464,28.67837147,25.29112014,24.6996384,28.32183405,25.79310688,27.83643819,25.22033223,24.54554222,17.49961448,30.99221928,23.31752291,45.44854419,25.56425043,36.54296014,32.81700094,36.68206458,21.88552427,24.06893201,48.90686562,33.71807557,23.1870151,27.22000184,47.3627356,45.22286721,18.00777414,29.55781455,11.8164954,33.27499628,17.12621908,26.3601239,15.95594097,44.81375499,25.66768802,18.62937764,21.0154773,16.88122466,49.29659619,28.72079269,33.80121509,25.03057715
30.82604184,31.94255317,32.3926105,32.82165243,30.49706591,31.11189403,31.48193053,30.63984107,27.80443275,27.28762788,31.48955428,27.28626442,27.91610607,30.9134232,30.41178224,34.71233702,29.62694819,28.39861905,30.6232303,28.60339255,30.41017937,34.98200059,30.54146757,25.41743376,28.33443416,31.5451207,30.831734,26.11438375,34.34807299,30.56110443,35.07872123,16.90000127,21.16701998,24.33183436,24.77184251,25.12440539,27.13319302,19.08005752,23.06200097,25.07821508,26.36887252,28.55225727,23.9244274,23.0776353,22.62650638,27.25338559,24.49373794,25.91861066,26.63718583,22.46860798,24.29844437,24.93751318,21.60899904,23.7398344,22.01801063,21.23238084,29.18025288,24.45640311,25.47831929,22.9622616,22.6708177,20.7789206,22.28007367,23.80841596,22.05368169,22.98999807,16.07253846,25.29142645,18.05353484,24.76973754,21.50260152,41.82918872,27.50745787,49.18766659,23.65300486,31.30486522,36.70144802,42.67683873,42.79172828,38.47835429,35.76052363,18.49444357,27.73506997,34.90988358,43.12461274,30.53742703,25.67152239,24.03287392,20.79500096,46.0398882,27.42220418,35.13627258,29.25057299,27.033749,39.82951494,41.46899477,32.16121974,32.34101311,18.85728245,39.42841143,14.05003097
